"base","pattern","assettype","assetcount","assetsize","totalpointcount","hasCRS","minx","miny","maxx","maxy","crs","assignedCRS"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD27\raw_point_data\ground","\.las","points",8,43235936,2161706,FALSE,2670966.58,1784864.17,2678109.48,1796366.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD27\raw_point_data\veg","\.las","points",8,39810156,1990417,FALSE,2671352.21,1785357.57,2677952.77,1795907.66,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD27\revised_datis2_points_3_02","\.las","points",8,42952396,2147529,FALSE,2670966.58,1784864.17,2678109.48,1796366.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD27\revised_datis2_veg","\.las","points",8,40092956,2004557,FALSE,2671352.21,1785357.57,2677952.77,1796177.98,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD83\merged","\.las","points",8,83045716,4152195,FALSE,2670966.58,1784864.17,2678109.48,1796366.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD83\raw_point_data\ground","\.las","points",8,43235936,2161706,FALSE,2670966.58,1784864.17,2678109.48,1796366.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD83\raw_point_data\veg","\.las","points",8,39810156,1990417,FALSE,2671352.21,1785357.57,2677952.77,1795907.66,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD83\revised_datis2_points_3_02","\.las","points",8,42952396,2147529,FALSE,2670966.58,1784864.17,2678109.48,1796366.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\highisland_olddata\LASFILES\NAD83\revised_datis2_veg","\.las","points",8,40092956,2004557,FALSE,2671352.21,1785357.57,2677952.77,1796177.98,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD27\Drivesurvey010911","\.las","points",1,189687,9473,FALSE,2632741.48,1848947.38,2676458.48,1876783.45,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD27\Drivesurvey010913","\.las","points",6,1700002,84932,FALSE,2639792.21,1847593.98,2659426.8,1869843.67,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD27\Ground_points","\.las","points",5,14777455,738816,FALSE,2639361.55,1847634.48,2660271.79,1871712.07,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD27\merged","\.las","points",4,44148788,2207394,FALSE,2639292.75,1847634.48,2660271.79,1871857.1,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD27\Veg_points","\.las","points",4,36760408,1837975,FALSE,2639292.75,1847655.66,2660207.66,1871857.1,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD83\Drivesurvey010911","\.las","points",1,189687,9473,FALSE,2632741.48,1848947.38,2676458.48,1876783.45,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD83\Drivesurvey010913","\.las","points",6,1700002,84932,FALSE,2639792.21,1847593.98,2659426.8,1869843.67,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD83\Ground_points","\.las","points",5,14777455,738816,FALSE,2639361.55,1847634.48,2660271.79,1871712.07,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD83\merged","\.las","points",4,44148788,2207394,FALSE,2639292.75,1847634.48,2660271.79,1871857.1,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\kake\LASFILES\NAD83\Veg_points","\.las","points",4,36760408,1837975,FALSE,2639292.75,1847655.66,2660207.66,1871857.1,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD27\baldearth","\.las","points",20,222765820,11138064,FALSE,2772085.13,1833797.92,2839430.71,1884258.81,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD27\merged","\.las","points",5,744868995,37243393,FALSE,2784626.24,1833797.92,2839430.71,1884258.81,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD27\vegetation","\.las","points",165,729923695,36494312,FALSE,2772085.13,1833801.97,2839200.13,1883937.38,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD83\baldearth","\.las","points",20,222765820,11138064,FALSE,2772085.13,1833797.92,2839430.71,1884258.81,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD83\merged","\.las","points",5,744868995,37243393,FALSE,2784626.24,1833797.92,2839430.71,1884258.81,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\PRD\PRD\missionary\LASFILES\NAD83\vegetation","\.las","points",7,27688049,1384323,FALSE,2784626.24,1843127.36,2822571.72,1875117.76,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD27\baldearth","\.las","points",55,891845325,44591642,FALSE,2979547.62,1604285.6,3028850.4,1664921.73,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD27\merged","\.las","points",26,549289482,27464179,FALSE,2979478.56,1605616.03,3028658.48,1664921.73,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD27\vegetation\3Di","\.las","points",18,310238486,15511720,FALSE,3000678.17,1604504.46,3027939.4,1661890.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD27\vegetation\Airborne1","\.las","points",36,1134246832,56711933,FALSE,2979478.56,1604282.74,3005024.92,1664921.72,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD27\vegetation","\.las","points",1,8335247,416751,FALSE,3001621.5,1641126,3014022.25,1650789.38,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD83\baldearth","\.las","points",54,889941298,44496452,FALSE,2979547.62,1604285.6,3028850.4,1664921.73,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD83\merged","\.las","points",26,549289482,27464179,FALSE,2979478.56,1605616.03,3028658.48,1664921.73,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD83\vegetation\3Di","\.las","points",18,310238486,15511720,FALSE,3000678.17,1604504.46,3027939.4,1661890.02,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD83\vegetation\Airborne1","\.las","points",36,1134246832,56711933,FALSE,2979478.56,1604282.74,3005024.92,1664921.72,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2000_03_TNF_3Di\WRD\highbush\lasdata\NAD83\vegetation","\.las","points",1,8335247,416751,FALSE,3001621.5,1641126,3014022.25,1650789.38,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Anita_Bay\lidar\point_cloud\classified\classified_tiles","\.las","points",16,4576879828,163459679,FALSE,2942838.56,1592819.44,2951175.33,1603841.96,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Anita_Bay\lidar\point_cloud\unclassified\Strips","\.las","points",18,7390182526,263934736,FALSE,2941214.24,1589370.22,2953034.04,1605970.64,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Anita_Bay\lidar\point_cloud\unclassified\Tiles","\.las","points",16,4576879828,163459679,FALSE,2942838.56,1592819.44,2951175.33,1603841.96,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Bradfield_to_Behms\lidar\point_cloud\classified\classified_tiles","\.las","points",110,30887068678,1103107431,FALSE,3104079.3,1514322.58,3154820.41,1596826.6,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Bradfield_to_Behms\lidar\point_cloud\unclassified\Strips","\.las","points",35,16868756653,602454906,FALSE,3101449.16,1527525.33,3151134.18,1598831.21,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Bradfield_to_Behms\lidar\point_cloud\unclassified\Tiles","\.las","points",110,30887070330,1103107490,FALSE,3104079.3,1514322.58,3154820.41,1596826.6,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
"T:\FS\Reference\RSImagery\ProcessedData\r10_tnf\RSImagery\Geo\DEM\LiDAR\2010sDOTLidar\Hoonah\lidar\point_cloud\classified\classified_tiles","\.las","points",158,54106633370,1932376654,FALSE,2243098.53,2235963.86,2338220.81,2263848.32,"","COMPOUNDCRS[""NAD83 / Alaska zone 1 + unknown"",
    PROJCRS[""NAD83 / Alaska zone 1"",
        BASEGEOGCRS[""NAD83"",
            DATUM[""North American Datum 1983"",
                ELLIPSOID[""GRS 1980"",6378137,298.257222101004,
                    LENGTHUNIT[""metre"",1]]],
            PRIMEM[""Greenwich"",0,
                ANGLEUNIT[""degree"",0.0174532925199433]],
            ID[""EPSG"",4269]],
        CONVERSION[""unnamed"",
            METHOD[""Hotine Oblique Mercator (variant A)"",
                ID[""EPSG"",9812]],
            PARAMETER[""Latitude of projection centre"",57,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8811]],
            PARAMETER[""Longitude of projection centre"",-133.666666666667,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8812]],
            PARAMETER[""Azimuth of initial line"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8813]],
            PARAMETER[""Angle from Rectified to Skew Grid"",323.130102361111,
                ANGLEUNIT[""degree"",0.0174532925199433],
                ID[""EPSG"",8814]],
            PARAMETER[""Scale factor on initial line"",0.9999,
                SCALEUNIT[""unity"",1],
                ID[""EPSG"",8815]],
            PARAMETER[""False easting"",16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8806]],
            PARAMETER[""False northing"",-16404166.6666667,
                LENGTHUNIT[""US survey foot"",0.304800609601219],
                ID[""EPSG"",8807]]],
        CS[Cartesian,2],
            AXIS[""easting"",east,
                ORDER[1],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
            AXIS[""northing"",north,
                ORDER[2],
                LENGTHUNIT[""US survey foot"",0.304800609601219]],
        ID[""EPSG"",26931]],
    VERTCRS[""VertCS_North_American_Vertical_Datum_1988"",
        VDATUM[""unknown""],
        CS[vertical,1],
            AXIS[""up"",up,
                LENGTHUNIT[""foot"",0.3048,
                    ID[""EPSG"",9002]]]]]"
