"base","pattern","assettype","assetcount","assetsize","totalpointcount","hasCRS","minx","miny","maxx","maxy","crs","assignedCRS"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2016_MtAdams_UTM10_meters_3DEP","\.las","points",1615,1723463444704,61552198283,TRUE,554800,5062039.99,648492.86,5139050.09,"COMPD_CS[""NAD83(HARN) / UTM zone 10N + NAVD88 height"",PROJCS[""NAD83(HARN) / UTM zone 10N"",GEOGCS[""NAD83(HARN)"",DATUM[""NAD83 (High Accuracy Reference Network)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6152""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4152""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-123],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""3740""]],VERT_CS[""NAVD88 height"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2016_UTM10_meters","\.las","points",1392,3263930612820,108797625846,TRUE,554800,5062039.99,648492.86,5139050.09,"COMPD_CS[""NAD83(HARN) / UTM zone 10N + NAVD88 height"",PROJCS[""NAD83(HARN) / UTM zone 10N"",GEOGCS[""NAD83(HARN)"",DATUM[""NAD83 (High Accuracy Reference Network)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6152""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4152""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-123],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""3740""]],VERT_CS[""NAVD88 height"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2017_GiffordPinchotNorth_and_SpiritLake_usfsAlbers_meters\1_LAZ","\.laz","points",1725,300967417381,60309155721,FALSE,401284.28,1334028.67,496847.06,1421055.98,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2017_GiffordPinchotNorth_and_SpiritLake_usfsAlbers_meters","\.las","points",1,1356038075,48429879,FALSE,433500,1366500,434999.99,1367999.99,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2017_GiffordPinchotNorth_and_SpiritLake_usfsAlbers_meters","\.laz","points",1,225767516,48429879,FALSE,433500,1366500,434999.99,1367999.99,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2017_SWWA_Foothills_WASP_South_feet\1_LAZ","\.laz","points",1406,346676155468,58623310517,FALSE,1110092.33,91525.18,1419738.49,527059.11,"","PROJCRS[""NAD83(HARN) / Washington South (ftUS)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""SPCS83 Washington South zone (US Survey feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",45.3333333333333,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",47.3333333333333,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.8333333333333,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1640416.667,
            LENGTHUNIT[""US survey foot"",0.304800609601219],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""US survey foot"",0.304800609601219],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""US survey foot"",0.304800609601219]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""US survey foot"",0.304800609601219]],
    USAGE[
        SCOPE[""Engineering survey, topographic mapping.""],
        AREA[""United States (USA) - Washington - counties of Adams; Asotin; Benton; Clark; Columbia; Cowlitz; Franklin; Garfield; Grant south of approximately 47°30'N; Grays Harbor; Kittitas; Klickitat; Lewis; Mason; Pacific; Pierce; Skamania; Thurston; Wahkiakum; Walla Walla; Whitman; Yakima.""],
        BBOX[45.54,-124.4,47.61,-116.91]],
    ID[""EPSG"",2927]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2019_CascasdesSouth_UTM10_meters_3DEP\1_LAZ","\.laz","points",4821,272183152972,48216435545,TRUE,950409.98,79760.65,1386415.02,397263.64,"COMPD_CS[""NAD83 / Washington South + NAVD88 (ftUS)"",PROJCS[""NAD83 / Washington South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.3333333333333],PARAMETER[""standard_parallel_2"",45.8333333333333],PARAMETER[""latitude_of_origin"",45.3333333333333],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1640416.66666677],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""32149""]],VERT_CS[""NAVD88"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""6360""]]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2022_Tahoma\1_LAZ","\.laz","points",111,33933624942,5850126725,TRUE,1223490.01,470467.42,1276132.7,513689.75,"PROJCS[""NAD83 / NAD83 / Washington South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.3333333333333],PARAMETER[""standard_parallel_2"",45.8333333333333],PARAMETER[""latitude_of_origin"",45.3333333333333],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1640416.66666677],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""32149""]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2022_WALI_Riffe\1_LAZ","\.laz","points",3159,229204381888,40835104925,TRUE,1106670.25,359675.73,1363827.59,531329.55,"COMPD_CS[""NAD83(HARN) / Washington South (ftUS) + NAVD88 height (ftUS) - Geoid18 (ftUS)"",PROJCS[""NAD83(HARN) / Washington South (ftUS)"",GEOGCS[""NAD83(HARN)"",DATUM[""NAD83 (High Accuracy Reference Network)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6152""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4152""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.33333333333334],PARAMETER[""standard_parallel_2"",45.83333333333334],PARAMETER[""latitude_of_origin"",45.33333333333334],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1640416.667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""2927""]],VERT_CS[""NAVD88 height (ftUS) - Geoid18 (ftUS)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""6360""]]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\GIP_2023_WALI_StHelens\1_LAZ","\.laz","points",3620,283618477045,49330990984,TRUE,1156500,188674.6,1359329.42,391831.3,"COMPD_CS[""NAD83(HARN) / Washington South (ftUS) + NAVD88 height (ftUS) - Geoid18 (ftUS)"",PROJCS[""NAD83(HARN) / Washington South (ftUS)"",GEOGCS[""NAD83(HARN)"",DATUM[""NAD83 (High Accuracy Reference Network)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6152""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4152""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.33333333333334],PARAMETER[""standard_parallel_2"",45.83333333333334],PARAMETER[""latitude_of_origin"",45.33333333333334],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1640416.667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""2927""]],VERT_CS[""NAVD88 height (ftUS) - Geoid18 (ftUS)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""6360""]]]",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2007_Damon_UTM11_meters\1_LAZ","\.laz","points",246,4246606095,988192862,FALSE,326730.24,4881279.52,345470.3,4902842.45,"","PROJCRS[""NAD83(2011) / UTM zone 11N"",
    BASEGEOGCRS[""NAD83(2011)"",
        DATUM[""NAD83 (National Spatial Reference System 2011)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",6318]],
    CONVERSION[""UTM zone 11N"",
        METHOD[""Transverse Mercator"",
            ID[""EPSG"",9807]],
        PARAMETER[""Latitude of natural origin"",0,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8801]],
        PARAMETER[""Longitude of natural origin"",-117,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8802]],
        PARAMETER[""Scale factor at natural origin"",0.9996,
            SCALEUNIT[""unity"",1],
            ID[""EPSG"",8805]],
        PARAMETER[""False easting"",500000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8806]],
        PARAMETER[""False northing"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8807]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Engineering survey, topographic mapping.""],
        AREA[""United States (USA) - between 120°W and 114°W onshore and offshore - California, Idaho, Nevada, Oregon, Washington.""],
        BBOX[30.88,-120,49.01,-114]],
    ID[""EPSG"",6340]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2007_Damon_UTM11_meters\5_Other_Vendor_Products\Points\Ground_points","\.las","points",246,5172624630,184734582,FALSE,326730.63,4881279.52,345470.29,4902842.43,"","PROJCRS[""NAD83(2011) / UTM zone 11N"",
    BASEGEOGCRS[""NAD83(2011)"",
        DATUM[""NAD83 (National Spatial Reference System 2011)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",6318]],
    CONVERSION[""UTM zone 11N"",
        METHOD[""Transverse Mercator"",
            ID[""EPSG"",9807]],
        PARAMETER[""Latitude of natural origin"",0,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8801]],
        PARAMETER[""Longitude of natural origin"",-117,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8802]],
        PARAMETER[""Scale factor at natural origin"",0.9996,
            SCALEUNIT[""unity"",1],
            ID[""EPSG"",8805]],
        PARAMETER[""False easting"",500000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8806]],
        PARAMETER[""False northing"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8807]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Engineering survey, topographic mapping.""],
        AREA[""United States (USA) - between 120°W and 114°W onshore and offshore - California, Idaho, Nevada, Oregon, Washington.""],
        BBOX[30.88,-120,49.01,-114]],
    ID[""EPSG"",6340]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2007_RiverCorridor_JohnDay","\.las","points",85,11270231565,402507575,FALSE,346922.36,4921653.17,386901.94,4985154.75,"",""
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2008_2009_MalheurRiver_ORlambert_feet\1_LAZ","\.laz","points",894,48034977983,10447446270,FALSE,1685689.11,791374.41,1849221.85,931758.89,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2008_2009_MalheurRiver_ORlambert_feet\5_Other_Vendor_Products\MALHEUR_DELIVERY_1_FINAL\POINTS\ALL_POINTS\replaced_From_delivery2","\.las","points",2,246684602,8810148,FALSE,1768446.23,865977.82,1772003.71,892923.89,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\MAL_2008_CampCreek_ORlambert_feet\1_LAZ","\.laz","points",700,35184984129,7549101426,FALSE,1724948.56,987827.53,1883870.18,1101841.93,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
